Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,High_52W,Low_52W
2025-04-01,872.1363525390625,892.8809726796349,870.9030234039785,888.9836405685396,28511006,-0.019,,892.88,870.9
2025-04-02,886.4676513671875,887.602278026219,873.5423260418547,873.5423260418547,11573564,0.0148,,892.88,870.9
2025-04-03,885.456298828125,889.9702954640933,876.6503409310941,878.6729886492828,11250038,0.0077,,892.88,870.9
2025-04-04,896.5316162109375,908.6921929973271,893.4729239008652,894.4102660639704,33540454,0.0024,,908.69,870.9
2025-04-07,867.1289672851562,878.0562747489253,857.5090006629878,869.6450067324856,37995450,-0.0029,,908.69,857.51
2025-04-08,872.7777099609375,879.1170096868965,863.4784203033727,870.730371547347,35563872,0.0024,,908.69,857.51
2025-04-09,870.7303466796875,875.6636630914704,865.0570328061372,870.7303466796875,22454608,0.0,878.75,908.69,857.51
2025-04-11,891.3269653320312,897.567622795633,875.540352413462,875.540352413462,32775766,0.018,881.49,908.69,857.51
2025-04-15,920.01416015625,925.8848185421238,915.1301650210728,920.0634812745557,49298344,-0.0001,886.28,925.88,857.51
2025-04-16,926.476806640625,929.3381542000717,917.8435030643678,929.3381542000717,19136820,-0.0031,892.14,929.34,857.51
2025-04-17,940.6353759765625,947.0486870380013,925.8354273732423,928.4501090482869,35703084,0.0131,898.44,947.05,857.51
2025-04-21,950.6994018554688,962.3420166432835,942.2634427629204,949.170085798879,34247298,0.0016,910.38,962.34,857.51
2025-04-22,967.7686767578125,972.1593405008402,954.5967457498784,954.5967457498784,45961750,0.0138,923.95,972.16,857.51
2025-04-23,949.1207885742188,976.2540297557508,947.4434488933124,976.2540297557508,30570642,-0.0278,935.15,976.25,857.51
2025-04-24,945.6181030273438,949.1207455952106,939.8460867592294,942.2634238174406,25931754,0.0036,942.9,976.25,857.51
2025-04-25,942.8554077148438,953.6100615716746,933.2848220611925,949.5647662059754,18500878,-0.0071,946.17,976.25,857.51
2025-04-28,947.29541015625,951.982060830828,941.4741328194633,942.8554253066497,13920492,0.0047,949.14,976.25,857.51
2025-04-29,941.6715087890625,951.5381421157663,937.4288082816594,946.6048254524144,18918308,-0.0052,949.29,976.25,857.51
2025-04-30,949.6633911132812,955.5340495753018,942.4114402150566,943.7434115323153,31936870,0.0063,949.14,976.25,857.51
2025-05-02,948.1340942382812,958.0007270723939,947.1967520748111,952.0314262519853,17840404,-0.0041,946.34,976.25,857.51
2025-05-05,955.4847412109375,962.9833580251333,953.2647488384409,956.5700467268101,15068024,-0.0011,947.25,976.25,857.51
2025-05-06,952.9686889648438,957.112686715781,949.3180830668039,952.1300492793257,17490156,0.0009,948.3,976.25,857.51
2025-05-07,959.8259887695312,961.3553047488027,948.3807192627594,954.1033540161453,21420778,0.006,950.72,976.25,857.51
2025-05-08,951.3900756835938,964.364722012384,946.752746184645,964.364722012384,34803430,-0.0135,951.31,976.25,857.51
2025-05-09,932.248779296875,946.7034204881495,930.8181657127636,942.3127568324845,17188796,-0.0107,949.96,976.25,857.51
2025-05-12,965.5486450195312,966.8806765571811,943.3981029435623,946.0127244576516,18618972,0.0207,952.23,976.25,857.51
2025-05-13,948.4794311523438,967.7686868855955,947.1967808891196,961.9967305905121,24242102,-0.0141,952.28,976.25,857.51
2025-05-14,942.5594482421875,952.2287366384547,938.8101397074491,948.2327622761527,15445308,-0.006,950.43,976.25,857.51
2025-05-15,954.0047607421875,959.4314088460198,935.85013208818,943.9901042439285,32241458,0.0106,950.58,976.25,857.51
2025-05-16,954.44873046875,958.9380967138302,951.340777169636,954.0047801554118,15868010,0.0005,949.81,976.25,857.51
2025-05-19,956.4220581054688,959.5300716290252,952.6234284399217,955.5834183781088,10202964,0.0009,950.53,976.25,857.51
2025-05-20,944.6807861328125,954.3993955236706,943.7434439560598,951.1927398071444,23879090,-0.0068,952.31,976.25,857.51
2025-05-21,950.5514526367188,960.4674068130723,947.739426083267,950.6500948788123,15132040,-0.0001,950.16,976.25,857.51
2025-05-22,947.1474609375,949.2687509312965,939.895449442171,944.828766015395,21306670,0.0025,949.97,976.25,857.51
2025-05-23,953.906005859375,955.583345407158,944.4833839865793,947.2460290070277,9566072,0.007,951.59,976.25,857.51
2025-05-26,957.1620483398438,961.947401503022,950.6007734925844,954.5967478346391,10802860,0.0027,952.05,976.25,857.51
2025-05-27,950.3048095703125,961.0100826032541,945.3714929245052,952.9194312599001,26162148,-0.0027,951.45,976.25,857.51
2025-05-28,948.9234619140625,954.3501102535763,946.0621141556768,947.295443323748,18157594,0.0017,950.38,976.25,857.51
2025-05-29,950.896728515625,957.4580633637506,940.9314535555673,951.1433943336576,28917794,-0.0003,951.27,976.25,857.51
2025-05-30,959.4807739257812,961.4047794767922,949.8608063918771,953.0674622365118,28748078,0.0067,952.55,976.25,857.51
2025-06-02,953.1660766601562,955.0900821550082,941.276795842849,952.1794133521448,14668822,0.001,953.41,976.25,857.51
2025-06-03,949.466064453125,962.9833634640112,947.1967509482078,956.0767204883472,24377584,-0.0069,952.77,976.25,857.51
2025-06-04,957.6553955078125,958.6914401720352,947.6407989299088,947.6901200517409,12961542,0.0105,952.84,976.25,857.51
2025-06-05,961.7993774414062,966.3873858970264,957.1620478647775,961.0100588418235,22255418,0.0008,954.48,976.25,857.51
2025-06-06,976.1552734375,984.8379583134906,958.3953347348495,959.0366899431259,30127008,0.0178,958.37,984.84,857.51
2025-06-09,976.2539672851562,984.196594423998,974.7739724063232,984.196594423998,13202588,-0.0081,962.0,984.84,857.51
2025-06-10,969.5447387695312,978.1780428487654,967.472709657825,978.1780428487654,15533126,-0.0088,963.43,984.84,857.51
2025-06-11,962.194091796875,970.6793723493836,960.516752091058,970.6793723493836,11096394,-0.0087,964.72,984.84,857.51
2025-06-12,958.74072265625,967.4233474890254,954.7447484104943,961.9966994408974,16349130,-0.0034,966.05,984.84,857.51
2025-06-13,946.0127563476562,953.6100757725884,943.7434428106371,947.19676434732,12117762,-0.0013,964.39,984.84,857.51
2025-06-16,954.7940673828125,956.520728121515,947.2460692080249,949.1700746468088,16513746,0.0059,963.39,984.84,857.51
2025-06-17,951.9327392578125,957.852719054467,946.7527569357399,955.5834055099792,16978736,-0.0038,959.92,984.84,857.51
2025-06-18,954.0540771484375,955.2380851367438,945.7167603313338,945.7167603313338,18433816,0.0088,956.75,984.84,857.51
2025-06-19,954.7447509765625,960.4180648603083,949.9593979158449,954.0540746334422,16876220,0.0007,954.64,984.84,857.51
2025-06-20,969.2486572265625,971.8140179089729,952.9193918485255,952.9193918485255,32900408,0.0171,955.65,984.84,857.51
2025-06-23,961.2073364257812,965.8939867961492,957.9513597916495,961.2073364257812,11739518,0.0,956.0,984.84,857.51
2025-06-24,967.3740234375,976.3033140635843,964.7593416610487,969.3966711141703,22625322,-0.0021,959.05,984.84,857.51
2025-06-25,976.8953247070312,977.7833457795492,968.854054817417,969.8900392545883,18405932,0.0072,962.21,984.84,857.51
2025-06-26,997.41796875,1000.032590400823,976.7966813877978,977.4873577522009,50084830,0.0204,968.71,1000.03,857.51
2025-06-27,1004.9491577148438,1007.393088107433,994.2258430942326,1004.0015037809444,28213384,0.0009,975.98,1007.39,857.51
2025-06-30,998.2658081054688,1004.400566128524,995.2732550959096,1003.2533964547342,13649020,-0.005,982.19,1007.39,857.51
2025-07-01,1003.5526123046875,1005.4977838847651,999.5126780283082,1000.0114368496795,14389386,0.0035,987.09,1007.39,857.51
2025-07-02,990.5350341796875,1007.4429706558585,986.4950998423908,1007.4429706558585,18878250,-0.0168,991.28,1007.44,857.51
2025-07-03,991.0836181640625,1001.507689459166,989.6871300276722,994.9739612315547,16860506,-0.0039,994.67,1007.44,857.51
2025-07-04,992.1809692382812,999.2633203019867,987.5424877454124,991.0836632772651,7863944,0.0011,996.86,1007.44,857.51
2025-07-07,991.2332763671875,996.7196233059492,989.4377568185034,992.0312782906421,11349426,-0.0008,995.97,1007.44,857.51
2025-07-08,998.2159423828125,1000.0114620081927,986.0462146584523,986.0462146584523,15224316,0.0123,995.01,1007.44,857.51
2025-07-09,1003.1036987304688,1004.4005203490875,996.5699704674603,1001.0089360727129,13861428,0.0021,995.7,1007.44,857.51
2025-07-10,1000.6099243164062,1005.9965439473215,997.5176439735463,1005.4977851253348,17030310,-0.0049,995.28,1007.44,857.51
2025-07-11,989.3878784179688,999.9117385623401,987.9913902076418,996.5201541247731,12516922,-0.0072,995.12,1007.44,857.51
2025-07-14,989.0387573242188,991.8816582943851,982.8541356715338,989.0387573242188,13088850,0.0,994.82,1007.44,857.51
2025-07-15,995.2732543945312,999.3131887778599,984.0511806165923,984.0511806165923,14498168,0.0114,995.27,1007.44,857.51
2025-07-16,995.6722412109375,1008.8394251469304,993.826797075495,1006.4952830829005,17994612,-0.0108,995.9,1008.84,857.51
